transID,payCardID,payCardBank,payCardName,payCardSex,payCardBirthDate,corridorID,corridorName,direction,tapInStops,tapInStopsName,tapInStopsLat,tapInStopsLon,stopStartSeq,tapOutStops,tapOutStopsName,tapOutStopsLat,tapOutStopsLon,stopEndSeq,tapOutTime,payAmount,Usia,Durasi Perjalanan,usia
GYDR352T2L45EE,346348443002072,emoney,"R. Kamila Ramadan, S.Farm",F,1989,JAK.117,Tanjung Priok - Tanah Merdeka,0.0,B02694P,Ps. Ular Plumpang,-6.130359,106.89453,10,B01384P,Jln. Melati Tugu V,-6.121401,106.90793,18.0,2023-04-06 10:59:36,0.0,35,0 days 01:15:28,54
OQBB295E0E62LM,30218688993296,bni,"dr. Aisyah Kusumo, M.Ak",F,1993,S21,Ciputat - CSW,0.0,B02435P,Metro Pondok Indah,-6.265966,106.78347,17,B00053P,Antena II,-6.25033,106.79163,26.0,2023-04-06 08:54:24,3500.0,31,0 days 01:43:23,54
GXQS288I6V52CP,4528824477684144,dki,Vino Sinaga,M,2000,1A,Pantai Maju - Balai Kota,1.0,B05253P,SMAK Penabur Enam 2,-6.115644,106.77506,18,B06048P,Food Street,-6.092201,106.74388,28.0,2023-04-06 08:42:15,3500.0,24,0 days 01:58:27,54
RZLW366S1Q21LH,676264221174,flazz,"T. Damar Suwarno, M.Pd",F,1991,M13,Puri Beta 2 - Tendean,0.0,P00221,Seskoal,-6.238064,106.77121,6,P00254,Tendean,-6.240213,106.83102,12.0,2023-04-06 08:41:49,3500.0,33,0 days 01:43:44,54
CGRS192R5V38NK,2294823290681911,dki,dr. Cayadi Yuliarti,F,1986,1K,Cibubur Junction - Blok M,0.0,P00112,Kejaksaan Agung,-6.2405,106.79844,8,B06579P,Blok M Jalur 4,-6.243474,106.80188,9.0,2023-04-06 08:33:23,20000.0,38,0 days 00:53:57,54
JPBA511Q4R01ZL,3579692870866695,dki,"Endra Nababan, M.Farm",F,2011,4D,Pulo Gadung 2 - Kuningan,1.0,P00120,Kuningan Madya,-6.21341,106.8305,4,P00188,Pramuka BPKP,-6.192192,106.87401,13.0,2023-04-06 07:14:36,3500.0,13,0 days 00:34:24,54
FHLR804L0S78IX,4279203692817167963,brizzi,Oskar Mangunsong,F,1995,8,Lebak Bulus - Pasar Baru via Tomang,1.0,P00184,Pondok Indah 1,-6.286761,106.77999,22,P00128,Lebak Bulus,-6.289413,106.77415,23.0,2023-04-06 09:00:54,3500.0,29,0 days 00:29:03,54
ZSGM440R0G58MA,6011917728048173,dki,Shania Nuraini,F,1991,11M,Rusun Rawa Bebek - Bukit Duri,1.0,P00058,Flyover Klender,-6.213596,106.90306,7,P00270,Walikota Jakarta Timur,-6.21254,106.94537,13.0,2023-04-06 07:26:26,0.0,33,0 days 01:14:53,54
GAPF476R1S85RK,4852221634256,online,"Lanang Setiawan, S.I.Kom",F,1994,D21,Universitas Indonesia - Lebak Bulus,0.0,B02868P,Plaza Oleos,-6.29771,106.82965,13,B00036P,Ampera 2,-6.292641,106.81563,17.0,2023-04-06 09:14:50,3500.0,30,0 days 01:11:48,54
EODC151F6Z27KA,371937801787353,emoney,"Rosman Prasasta, M.Kom.",M,1989,D21,Universitas Indonesia - Lebak Bulus,0.0,B03214P,RSUD Pasar Minggu,-6.293553,106.82083,16,B02895P,Poins Square,-6.289207,106.77718,26.0,2023-04-06 08:02:05,3500.0,35,0 days 00:35:30,54
LFSV470K1H62FH,4469345175264680494,brizzi,"Cut Mila Samosir, M.M.",F,1968,JAK.75,Cililitan - Kp. Pulo,1.0,B03610P,Sbr. Grha Intirub,-6.265218,106.8758,13,B01505P,Jln. Plk II Cililitan Besar,-6.265021,106.87468,14.0,2023-04-06 07:38:57,0.0,56,0 days 01:36:11,54
ALEM626R4R10DW,213121265875226,emoney,Jarwi Yolanda,M,2003,M13,Puri Beta 2 - Tendean,0.0,P00197,Puri Beta 1,-6.230596,106.72602,1,P00242,Swadarma,-6.23755,106.76065,4.0,2023-04-06 10:15:30,3500.0,21,0 days 01:18:13,54
NVNY413P4I85HR,4116056920356172,dki,Jais Marpaung,M,2007,S21,Ciputat - CSW,0.0,B01715P,Jln. Wr Supratman,-6.305661,106.75749,7,B01433P,Jln. Pahlawan,-6.300584,106.76211,8.0,2023-04-06 08:15:59,3500.0,17,0 days 00:53:05,54
BZOO354O4N10FU,3540608831782736,dki,Jasmani Tamba,M,2002,6P,Cibubur - Kuningan,1.0,B00596P,Gedung Granadi,-6.231311,106.83301,11,B00226P,Buperta Cibubur,-6.370321,106.89628,18.0,2023-04-06 07:52:59,20000.0,22,0 days 00:42:30,54
OLRW113U3Q71HY,180083201664057,emoney,R.A. Wirda Safitri,F,1989,JAK.64,Lenteng Agung - Aseli,1.0,B04061P,Sbr. Masjid Jami Asy Syakirin,-6.351065,106.80161,33,B00868P,Jln. Aselih,-6.347277,106.79695,37.0,2023-04-06 07:38:05,0.0,35,0 days 01:28:42,54
NCIF877T4C62UD,4176175431274338490,brizzi,Darsirah Sudiati,M,2008,M7B,BKN - Blok M,1.0,P00254,Tendean,-6.240213,106.83102,12,B00290P,Dammara,-6.25419,106.83146,18.0,2023-04-06 07:00:41,0.0,16,0 days 00:25:11,54
EPVZ480B5P06YJ,6011961852805826,dki,"Hj. Putri Marpaung, S.Kom",M,1992,4,Pulo Gadung 2 - Tosari,1.0,P00167,Pemuda Rawamangun,-6.193488,106.89165,12,P00193,Pulo Gadung 2,-6.183098,106.90872,16.0,2023-04-06 10:20:51,3500.0,32,0 days 01:12:25,54
NEOV276B7S17GH,4561932486313369523,brizzi,Talia Utama,M,1973,JAK.18,Kalibata - Kuningan,1.0,B02230P,Masjid Al Barakah Assyafiiyah,-6.220472,106.8508,15,B05511P,St. Tebet 2,-6.225525,106.85813,23.0,2023-04-06 09:06:05,0.0,51,0 days 01:31:03,54
VKPZ457E7N92IE,4980154953674018562,brizzi,Ir. Dinda Mandala,F,1993,JAK.112,Terminal Tanah Merah - Pulo Gadung,1.0,B04804P,Simpang Gading Mas Biru Laut,-6.166526,106.90893,18,B05600P,Taman Jogging Kelapa Gading 1,-6.161115,106.90612,22.0,2023-04-06 08:09:04,0.0,31,0 days 01:04:06,54
GNXD350S9I80OG,4225556492720471,dki,Karta Wahyuni,M,1978,JAK.33,Pulo Gadung - Kota,0.0,B03885P,Sbr. Jembatan Sukamulya III,-6.170489,106.85205,35,B00860P,Jln. Angkasa 1,-6.1508,106.84111,45.0,2023-04-06 08:05:07,0.0,46,0 days 01:42:00,54
XIPS655F0K14WJ,3507946556271373,dki,Balijan Damanik,M,2003,B21,Bekasi Timur - Cawang,1.0,P00297,BNN LRT,-6.245863,106.871143,2,P00023,Bulak Kapal 2,-6.251121,107.02366,9.0,2023-04-06 08:13:13,3500.0,21,0 days 00:26:37,54
QBIZ642R5I68AC,4327266845647948637,brizzi,Drs. Asirwanda Januar,F,1999,1B,Stasiun Palmerah - Tosari,0.0,P00218,Senayan JCC Arah Timur,-6.214145,106.809,4,P00104,Karet Sudirman,-6.212457,106.82003,7.0,2023-04-06 10:46:21,3500.0,25,0 days 01:46:00,54
CFDQ952G7P63LA,3504385786384834,dki,Paiman Januar,F,1996,5F,Kampung Melayu - Tanah Abang,0.0,B01207P,Jln. Karet Pasar Baru Barat VII,-6.212105,106.81764,19,B01206P,Jln. Karet Pasar Baru Barat IV,-6.209179,106.81756,20.0,2023-04-06 07:29:02,3500.0,28,0 days 01:15:32,54
DHNS168S9F46TQ,4678097992274,online,Restu Pudjiastuti,M,1980,11Q,Kampung Melayu - Pulo Gebang via BKT,0.0,B00368P,Flyover Radin Inten 1,-6.216112,106.92439,5,B01255P,Jln. Kel. Raya,-6.229105,106.91435,12.0,2023-04-06 08:09:20,3500.0,44,0 days 01:01:38,54
KUHY854O4C65PD,6530217723210577,dki,Azalea Sinaga,M,1979,S21,Ciputat - CSW,0.0,P00185,Pondok Indah 2,-6.267231,106.78365,16,P00112,Kejaksaan Agung,-6.2405,106.79844,31.0,2023-04-06 09:45:14,3500.0,45,0 days 00:33:24,54
NKTX990B7S72HA,2527622104972154,dki,Ciaobella Putra,M,1983,8C,Kebayoran Lama - Tanah Abang,1.0,P00230,St. Palmerah,-6.208908,106.79706,20,B00780P,Hotel Mulia,-6.213782,106.79602,22.0,2023-04-06 08:58:55,3500.0,41,0 days 01:54:43,54
EDTR044Y6P13UH,213186627613334,emoney,Kenari Pangestu,M,1996,6H,Senen - Lebak Bulus,0.0,B05433P,Pegangsaan Timur,-6.199263,106.84205,17,P00047,Departemen Kesehatan,-6.228794,106.833205,30.0,2023-04-06 10:10:23,3500.0,28,0 days 01:50:58,54
ILKU129U9Z08MQ,213184927022546,emoney,Galih Saputra,F,2006,JAK.18,Kalibata - Kuningan,0.0,B04158P,Sbr. Ps. Lokbin Muria,-6.221093,106.83844,48,B05865P,Waduk Setiabudi Jln. Gembira,-6.205469,106.82993,56.0,2023-04-06 09:49:27,0.0,18,0 days 00:51:41,54
GLMY376G6S41XD,6011192316926012,dki,"Emin Hutagalung, S.Gz",M,1975,JAK.54,Grogol - Benhil,1.0,B04276P,Sbr. RS Bhakti Mulia,-6.199976,106.801,28,B03792P,Sbr. Jln. Mesjid I Benhil,-6.205164,106.80649,33.0,2023-04-06 10:30:44,0.0,49,0 days 01:18:46,54
PJVD144N5N14CR,3564356712043346,dki,"Mila Ardianto, S.Pt",M,1971,10H,Tanjung Priok - Blok M,0.0,P00133,Masjid Agung,-6.236483,106.79845,15,P00112,Kejaksaan Agung,-6.2405,106.79844,16.0,2023-04-06 11:06:21,3500.0,53,0 days 01:22:39,54
AKPA142E3V18QH,4525384867508914538,brizzi,Gamani Wibisono,M,1978,JAK.88,Terminal Tanjung Priok - Ancol Barat,0.0,B04664P,Sekolah Yanindo Jakarta,-6.119479,106.86699,7,B02088P,KPP Pratama Jakarta Pluit,-6.132331,106.82082,29.0,2023-04-06 07:48:44,0.0,46,0 days 00:58:22,54
BAPP790A6W41XB,4613789240364280,dki,Zelaya Susanti,F,1980,5M,Kampung Melayu - Tanah Abang via Cikini,1.0,B00308P,Dinas Olahraga Dan Pemuda,-6.219715,106.86802,29,B05707P,Term. Kampung Melayu 2,-6.224516,106.86685,30.0,2023-04-06 06:52:07,3500.0,44,0 days 00:22:50,54
QDCK857Y7B00PT,567169910336,flazz,Aurora Waskita,M,2004,R1A,Pantai Maju - Kota,1.0,B03165P,RS PIK 2,-6.112549,106.75264,33,B06047P,Gold Coast,-6.102693,106.74065,38.0,2023-04-06 09:29:55,3500.0,20,0 days 01:27:38,54
GHGJ604L1S41JC,2708264434040542,dki,Karta Waskita,M,2002,8C,Kebayoran Lama - Tanah Abang,0.0,B00807P,Iskandar Muda,-6.2443,106.78249,2,B05731P,Teuku Nyak Arief,-6.2312,106.7892,5.0,2023-04-06 10:04:30,3500.0,22,0 days 00:25:43,54
NTEM105I1M86DK,30539788142538,bni,KH. Asmuni Utama,F,1989,JAK.61,Cempaka Putih - Pulo Gadung via Kelapa Gading,0.0,B03237P,Ruko Gading Bukit Indah,-6.149387,106.89917,19,B03089P,Raya Gading Bukit Indah,-6.147947,106.89919,20.0,2023-04-06 10:22:39,0.0,35,0 days 00:52:28,54
RZDG498N9H91JO,3517510209029816,dki,Endah Novitasari,M,1985,9E,Kebayoran Lama - Jelambar,0.0,B02751P,Permata Hijau 1,-6.22257,106.79028,5,B01792P,Juraganan,-6.220342,106.79119,6.0,2023-04-06 08:11:58,3500.0,39,0 days 01:55:04,54
WHWR063J3S05AV,36162260650821,bni,Qori Yuliarti,M,2004,JAK.58,Cilincing - Rorotan,1.0,B03075P,Ramayana Semper,-6.127723,106.91711,62,B02005P,Koja Trade Mall,-6.122508,106.91677,64.0,2023-04-06 09:25:17,0.0,20,0 days 01:19:10,54
ZSKA602V2D93DE,3545483364022719,dki,Ratih Anggraini,F,1994,JAK.112,Terminal Tanah Merah - Pulo Gadung,0.0,B04031P,Sbr. Masjid Al Mumin,-6.175579,106.90848,23,B03000P,Pulo Gadung 5,-6.182228,106.90901,26.0,2023-04-06 07:20:48,0.0,30,0 days 00:23:05,54
XCOW869P6E62RO,30154692388860,bni,"Dr. Jasmani Hutasoit, S.E.I",F,2004,JAK.04,Grogol - Tubagus Angke,0.0,B01092P,Jln. Hadiah Utama II,-6.161501,106.77987,9,B00215P,Bunda Hati Kudus Jelambar,-6.165552,106.78484,13.0,2023-04-06 10:28:31,0.0,20,0 days 01:58:03,54
TFFO725N7V08AU,4446021936531169,dki,"Wisnu Pratiwi, M.Ak",M,1991,JAK.34,Rawamangun - Klender,0.0,B00866P,Jln. Arus Jati,-6.208011,106.90193,28,B02942P,Pool Hiba Utama 2,-6.20608,106.90261,29.0,2023-04-06 07:51:47,0.0,33,0 days 01:35:29,54
PPZE141A7Y71AG,4957958811110735429,brizzi,Diana Putra,F,1985,M7B,BKN - Blok M,0.0,B02140P,Lintas Atas Kuningan Mampang,-6.237898,106.82676,18,P00200,Rawa Barat,-6.238947,106.81624,21.0,2023-04-06 09:14:39,0.0,39,0 days 00:54:15,54
HGDH965O0V33VP,30441889571006,bni,Lili Purwanti,M,2007,JAK.26,Rawamangun - Duren Sawit,1.0,B01849P,Kavling Pengadilan Jln. Dermaga,-6.222991,106.9072,43,B02015P,Komplek Abadi 1,-6.229617,106.90793,47.0,2023-04-06 10:30:40,0.0,17,0 days 01:37:23,54
GXOF945M0R97JF,3544454385390261,dki,Jarwa Novitasari,M,1996,2,Pulo Gadung - Monas,1.0,P00137,Monas,-6.176248,106.82286,0,P00202,Rawa Selatan,-6.173925,106.85809,6.0,2023-04-06 09:25:10,3500.0,28,0 days 00:34:50,54
CKJE735E2R56YW,6558770227673366,dki,Tgk. Nurul Pranowo,F,1992,JAK.84,Terminal Kampung Melayu - Kapin Raya,1.0,B00268P,Cipinang Melayu Kalimalang,-6.240168,106.88473,32,B05292P,SMK Hatawana,-6.229468,106.87871,38.0,2023-04-06 10:51:01,0.0,32,0 days 01:20:06,54
VGAK293M5D37NE,3517828003370511,dki,"Lurhur Winarno, S.H.",F,2006,1A,Pantai Maju - Balai Kota,0.0,P00069,Gedong Panjang,-6.132617,106.80596,21,P00013,Kota,-6.13679,106.8149,23.0,2023-04-06 08:40:29,3500.0,18,0 days 01:58:48,54
ELDE870P5V32ZJ,3585368335087506,dki,Puti Kasiyah Adriansyah,F,1968,JAK.58,Cilincing - Rorotan,1.0,B03475P,Sbr. Cilincing Baru Raya,-6.106928,106.9271,45,B00631P,Gereja Katholik Salib Suci,-6.125765,106.91976,58.0,2023-04-06 08:20:16,0.0,56,0 days 00:22:33,54
VIAW611O3M46IR,572846044996,flazz,Soleh Natsir,F,2000,JAK.18,Kalibata - Kuningan,0.0,B03870P,Sbr. Jln. Tebet Utara III,-6.225521,106.85245,24,P00275,Keselamatan,-6.222946,106.84745,42.0,2023-04-06 11:07:52,0.0,24,0 days 01:47:52,54
AQED191J8K50JS,6011099919397345,dki,Malika Usamah,M,1981,JAK.05,Semper - Rorotan,0.0,B06311P,Rusun Nagrak,-6.12462,106.94823,7,B04460P,Sbr. SMP Nurul Falah,-6.110663,106.92596,24.0,2023-04-06 09:06:22,0.0,43,0 days 01:14:17,54
EDQE448G9F38PM,2529170861460912,dki,Gantar Usamah,F,2006,8K,Batusari - Grogol,0.0,B02720P,Pemadam Tj. Duren,-6.17371,106.78793,19,B05819P,UKRIDA,-6.172372,106.7887,20.0,2023-04-06 07:58:17,3500.0,18,0 days 01:23:10,54
DBIW226Z2N48WY,3578176001624687,dki,Daniswara Haryanto,M,1988,JAK.03,Lebak Bulus - Andara,0.0,B00027P,Al Izhar Pondok Labu 2,-6.311504,106.79104,17,B04628P,Sekolah Darussalam H. Ipin,-6.311351,106.79271,18.0,2023-04-06 07:35:06,0.0,36,0 days 01:08:54,54
UTKL869Y1C45AN,6572535888310380,dki,Jais Thamrin,F,1995,1M,Meruya - Blok M,0.0,B01137P,Jln. H. Rohimin Swadarma,-6.232466,106.76069,24,B01842P,Kartini Hospital 2,-6.237876,106.76942,30.0,2023-04-06 09:17:44,3500.0,29,0 days 01:21:00,54
CRCJ841K8U40OL,4380073493099534,dki,Karma Sihotang,M,1978,JAK.43C,Sarana Jaya - Tebet Eco Park (TEP) - Stasiun Cawang,1.0,B06706P,Jln. Tebet Timur Dalam VIII J,-6.242064,106.85845,0,B06268P,Rusun Harum Tebet,-6.235196,106.85195,4.0,2023-04-06 10:22:38,0.0,46,0 days 00:35:43,54
CZCG651S8Y56MG,4219635643278197,dki,"drg. Bancar Wijayanti, S.Sos",F,1999,JIS3,Harmoni - Jakarta International Stadium,1.0,B04789P,Simpang Danau Sunter Utara Barat,-6.139853,106.85663,11,B01745P,Jembatan Item,-6.130078,106.85492,13.0,2023-04-06 10:19:06,3500.0,25,0 days 01:03:54,54
NEXJ615W2X25KR,3583083290821821,dki,Estiono Rajasa,F,2003,BW9,Monas - Pantai Indah Kapuk,0.0,B00806P,IRTI,-6.1803,106.82618,0,B06049P,Melody Golf,-6.091746,106.7461,7.0,2023-04-06 07:48:50,0.0,21,0 days 01:43:58,54
PNRK763W2X62LK,378459243668060,emoney,"Nurul Handayani, S.Ked",M,1995,S31,Bintaro - Fatmawati,1.0,B05488P,St. MRT Fatmawati,-6.292589,106.7936,0,B01184P,Jln. Kaimun Jaya,-6.292537,106.78705,2.0,2023-04-06 09:35:09,20000.0,29,0 days 01:34:38,54
YYAY947H2Y61QY,4965754419769895,dki,Nasrullah Megantara,M,1982,1,Blok M - Kota,1.0,P00012,Bendungan Hilir,-6.217137,106.81528,15,P00112,Kejaksaan Agung,-6.2405,106.79844,20.0,2023-04-06 08:36:45,3500.0,42,0 days 01:42:06,54
DEVO711V0F93UB,6552821364099885,dki,"T. Ikhsan Maryati, S.Kom",F,1970,12C,Rusun Waduk Pluit - Penjaringan,0.0,B03406P,SDN Penjaringan,-6.12527,106.80272,9,B06658P,Kel. Penjaringan,-6.125396,106.80071,10.0,2023-04-06 10:42:48,0.0,54,0 days 01:13:02,54
BTKH535A3W34OD,5598626771361457,dki,Karsana Budiman,F,1985,3A,Rusun Pesakih - Kalideres,0.0,B01760P,Jembatan Pesakih Semanan,-6.155824,106.716,2,B02833P,Pintu 2 Jembatan Semanan Raya,-6.155916,106.70954,4.0,2023-04-06 09:28:36,0.0,39,0 days 00:37:06,54
IHWD398S9P93TB,4145595849881195,dki,Emin Nashiruddin,M,1981,M9,Pinang Ranti - Pluit,0.0,P00227,Slipi Petamburan Arah Utara,-6.20203,106.79989,14,P00181,Pluit,-6.115795,106.79037,24.0,2023-04-06 09:16:29,3500.0,43,0 days 01:23:31,54
XGVM325F3L45PD,4348362451721640908,brizzi,Ian Nainggolan,M,1983,2,Pulo Gadung - Monas,0.0,P00210,RSPAD,-6.175485,106.83674,13,P00082,Istiqlal,-6.172252,106.83093,16.0,2023-04-06 09:51:47,3500.0,41,0 days 01:53:57,54
TNNN416L0G99BZ,578253836568,flazz,Talia Prayoga,M,1985,S22,Ciputat - Kampung Rambutan,1.0,P00128,Lebak Bulus,-6.289413,106.77415,9,B01559P,Jln. Sandratex 2,-6.293633,106.76529,11.0,2023-04-06 08:52:31,3500.0,39,0 days 00:51:42,54
YHLF762E8H53BG,2397392857976292,dki,"Ihsan Halimah, S.Pd",F,2009,M13,Puri Beta 2 - Tendean,1.0,P00259,Tirtayasa,-6.239207,106.80777,2,P00001,Adam Malik,-6.236466,106.74786,10.0,2023-04-06 06:28:10,3500.0,15,0 days 00:20:17,54
URMD684B2D72OL,676274145736,flazz,Edi Lazuardi,M,1995,11B,Rusun Rawa Bebek - Penggilingan,1.0,B06652P,Penggilingan 1,-6.214459,106.93945,0,B03291P,Rusun Rawa Bebek,-6.196241,106.9658,2.0,2023-04-06 07:56:21,0.0,29,0 days 00:26:03,54
PMKE994O8L81EM,377643054710555,emoney,Ulva Suryono,F,2000,1C,Pesanggrahan - Blok M,1.0,B01437P,Jln. Palatehan,-6.240057,106.800758,1,B05374P,SMPN 235,-6.254954,106.75651,26.0,2023-04-06 11:06:34,3500.0,24,0 days 01:59:14,54
IPBW075E5Q70RO,342798300950066,emoney,drg. Narji Mangunsong,F,2002,2E,Rusun Rawa Bebek - Kodamar,1.0,B00396P,Gg. Aim 2,-6.200395,106.93515,16,B02851P,Pintu Masuk PIK 2,-6.203882,106.93521,18.0,2023-04-06 10:05:54,0.0,22,0 days 01:45:54,54
LMYN947E0F72NY,213179781403691,emoney,Teddy Najmudin,F,2000,8D,Joglo - Blok M,0.0,B00807P,Iskandar Muda,-6.2443,106.78249,9,B02368P,Masjid Nurul Iman Joglo,-6.21731,106.76208,23.0,2023-04-06 10:12:28,3500.0,24,0 days 00:35:10,54
HXTX326R9S25JU,3583719174260210,dki,Uchita Kuswoyo,F,1996,S12,BSD Serpong - Fatmawati,0.0,B05852P,Versailles,-6.308405,106.67367,2,B05488P,St. MRT Fatmawati,-6.292589,106.7936,3.0,2023-04-06 09:45:31,20000.0,28,0 days 01:25:36,54
ERIR064C1A60QR,2516083110424925,dki,Salimah Nurdiyanti,M,1965,JAK.26,Rawamangun - Duren Sawit,0.0,B03222P,RSUP Persahabatan,-6.203866,106.88582,42,B05723P,Term. Rawamangun,-6.198002,106.89099,50.0,2023-04-06 09:23:00,0.0,59,0 days 00:38:16,54
FFZW383S3V00CB,30412791717573,bni,R.M. Pandu Sihombing,M,2004,JAK.42,Kampung Melayu - Pondok Kelapa,1.0,B03484P,Sbr. Dirjen Anggaran,-6.227253,106.898692,18,B04880P,Simpang Jatinegara Timur IV,-6.222277,106.86838,43.0,2023-04-06 09:01:28,0.0,20,0 days 01:54:02,54
MWLH064L1Z27NH,4247047725165183,dki,Danang Santoso,F,2006,JAK.06,Kampung Rambutan - Pondok Gede,0.0,B05387P,SMPN 6 Bekasi,-6.28259,106.91272,2,B01539P,Jln. Rawa Segaran,-6.306765,106.8919,47.0,2023-04-06 09:41:41,0.0,18,0 days 01:55:05,54
WLJC153D3H39DZ,4759974348569444,dki,Bambang Aryani,F,1994,1F,Stasiun Palmerah - Bundaran Senayan,0.0,B05648P,Taman Ria,-6.213308,106.80236,3,P00218,Senayan JCC Arah Timur,-6.214145,106.809,4.0,2023-04-06 08:44:04,3500.0,30,0 days 01:04:06,54
HSRB478X4I80UX,6011047676641058,dki,Sutan Kariman Situmorang,F,2012,2A,Pulo Gadung - Rawa Buaya via Balai Kota,0.0,P00207,RS Islam,-6.168676,106.87027,6,P00208,RS Sumber Waras,-6.166294,106.79675,16.0,2023-04-06 09:12:59,3500.0,12,0 days 00:26:13,54
IBPH364J6A98LX,180067269047958,emoney,Jarwa Tampubolon,F,2005,1T,Cibubur - Balai Kota,0.0,B00127P,Benhil 3,-6.21601,106.81632,3,B05502P,St. Sudirman 2,-6.201883,106.82277,9.0,2023-04-06 11:10:25,20000.0,19,0 days 01:15:28,54
FXDS318V0M45IU,676266186037,flazz,Ratna Hutasoit,M,1979,JAK.106,Terminal Kampung Melayu - Terminal Klender,1.0,B00355P,Flyover Jatinegara 2,-6.215074,106.87332,6,B01009P,Jln. Cipinang Muara III,-6.220029,106.8995,18.0,2023-04-06 08:11:00,0.0,45,0 days 00:35:09,54
EQUB482L9Z46ZV,376364308641089,emoney,"Kusuma Hassanah, S.E.",F,2007,8,Lebak Bulus - Pasar Baru via Tomang,0.0,P00087,Jelambar,-6.166548,106.78651,17,P00161,Pecenongan,-6.16771,106.82819,23.0,2023-04-06 08:22:01,3500.0,17,0 days 01:46:59,54
QVAY398A6B42XV,6559195405774555,dki,Puspa Wibowo,F,1982,JAK.43B,Tongtek - Tebet Eco Park (TEP) - Cililitan,0.0,B06821P,Jln. Tebet Timur Dalam III,-6.230881,106.858358,14,B02771P,Pertigaan Dewi Sartika,-6.258864,106.864131,25.0,2023-04-06 08:29:01,0.0,42,0 days 01:53:26,54
CJZQ400R3G39ER,3522432572015145,dki,Iriana Pangestu,M,1998,11Q,Kampung Melayu - Pulo Gebang via BKT,0.0,B05660P,Taman Ut Aheme,-6.227704,106.92256,9,B04518P,Sbr. Swadaya Raya,-6.228578,106.91633,11.0,2023-04-06 09:02:40,3500.0,26,0 days 01:46:22,54
EOHR633P1Z47GV,4044627593290079491,brizzi,Kalim Putra,F,1989,4B,Stasiun Manggarai - UI,0.0,B05463P,St. Lenteng Agung 1,-6.330883,106.83542,41,B05830P,Univ. Indonesia,-6.353357,106.83186,46.0,2023-04-06 08:12:20,3500.0,35,0 days 01:28:58,54
AEMS867J7E85FF,6011980496984235,dki,Dr. Sadina Hassanah,F,1988,7F,Kampung Rambutan - Juanda via Pasar Baru,0.0,P00150,Pasar Cempaka Putih,-6.172325,106.86246,13,P00137,Monas,-6.176248,106.82286,19.0,2023-04-06 09:29:41,3500.0,36,0 days 01:15:33,54
WMHX411B9U34YI,4205984560392,online,"T. Baktiadi Prakasa, S.H.",F,2009,M12,Sunter Boulevard Barat - Penjaringan,1.0,P00046,Danau Agung,-6.146869,106.85805,11,P00239,Sunter Boulevard Barat,-6.14965,106.889,14.0,2023-04-06 10:51:49,3500.0,15,0 days 01:52:34,54
AGKO881F9Z69ZM,6558313572530681,dki,"Asman Mansur, M.Ak",M,2009,BW9,Monas - Pantai Indah Kapuk,0.0,B06907P,PIK2 Pantjoran,-6.089429,106.741383,6,B06040P,Pantai Maju,-6.093637,106.75068,8.0,2023-04-06 08:53:51,0.0,15,0 days 01:20:05,54
PQXM355H5T33KK,4440511208147260,dki,Cornelia Riyanti,M,1967,9N,Pinang Ranti - Pramuka,0.0,P00064,Garuda Taman Mini,-6.290154,106.88116,1,P00016,BKN,-6.257751,106.87,2.0,2023-04-06 10:16:48,3500.0,57,0 days 01:06:02,54
TZVP856S3S22RY,6534345904864320,dki,"drg. Danang Lailasari, M.M.",F,1973,JAK.16,Cililitan - Condet,0.0,B02445P,Midi Utama Condet Raya,-6.275675,106.85596,26,B00281P,Condet Raya,-6.280969,106.85517,28.0,2023-04-06 08:15:03,0.0,51,0 days 00:26:14,54
PFVH374Q0O06KI,2402313549139274,dki,Rahayu Prabowo,F,1994,10H,Tanjung Priok - Blok M,0.0,P00140,Pademangan,-6.133704,106.83164,1,P00260,Tomang Mandala,-6.176875,106.80037,9.0,2023-04-06 10:48:32,3500.0,30,0 days 00:58:14,54
NLJT603A3Z95PL,6011543080425997,dki,"Harsana Anggraini, M.M.",F,1986,8M,S. Parman - Tanah Abang,1.0,B03104P,Roxy,-6.165833,106.80925,13,P00212,S Parman Podomoro City Arah Timur,-6.175799,106.79308,21.0,2023-04-06 09:41:26,3500.0,38,0 days 00:28:51,54
SIGB327T5M99BE,4066577839605,online,Asmadi Agustina,F,1983,JAK.27,Pulo Gebang - Rorotan,0.0,B00615P,Gempol Baru 2,-6.186351,106.9547,21,B03982P,Sbr. Komplek Sltp 200,-6.15911,106.95813,34.0,2023-04-06 11:29:01,0.0,41,0 days 01:46:23,54
JPIA322H5Q87XZ,372920754641099,emoney,Yuni Yulianti,F,1990,JAK.48A,Stasiun Tebet - Rusun Karet Tengsin,1.0,B03012P,Puri Casablanca,-6.225081,106.8384,18,B03396P,Kota Kasablanka,-6.224688,106.84246,19.0,2023-04-06 07:36:31,0.0,34,0 days 01:06:58,54
HAOU921H3T94SR,2277145964192996,dki,Cawisadi Sitorus,F,1991,2E,Rusun Rawa Bebek - Kodamar,0.0,B02800P,Perum Tpi 1,-6.197379,106.93513,13,B03006P,Pulo Mas Ruko,-6.178306,106.89677,27.0,2023-04-06 09:47:02,0.0,33,0 days 01:47:48,54
